sentence_id,medical,are,treated,treatment,medical_first_index,medical_last_index,are_first_index,are_last_index,treated_first_index,treated_last_index,treatment_first_index,treatment_last_index,sentence_text
259763402,lower urinary tract symptoms,are,treated,alpha1-adrenoceptor antagonist,5,8,18,18,20,20,22,23,"At present , patients with lower urinary tract symptoms , including storage symptoms , caused by prostatic disease are predominantly treated with alpha1-adrenoceptor antagonist and anticholinergic agents ."
259763402,lower urinary tract symptoms,are,treated,anticholinergic agents,5,8,18,18,20,20,25,26,"At present , patients with lower urinary tract symptoms , including storage symptoms , caused by prostatic disease are predominantly treated with alpha1-adrenoceptor antagonist and anticholinergic agents ."
260025944,poor bone quality,are,treated,a cementless unicompartmental knee arthroplasty,16,18,20,20,21,21,23,27,The results show that in case of an extended sagittal bone cut patients especially those with poor bone quality who are treated with a cementless unicompartmental knee arthroplasty are at higher risk for periprosthetic tibial fractures .
260445561,mixed urinary incontinence,are,treated,antimuscarinic therapy,2,4,8,8,10,10,12,13,"Patients with mixed urinary incontinence ( MUI ) are frequently treated with antimuscarinic therapy , despite little data being previously published for this patient group ."
260467029,aggressive and refractory GHPAs,are,treated,multidisciplinary teams of neuroendocrinologists,5,8,9,9,11,11,18,21,"Data suggests that patients with aggressive and refractory GHPAs are best treated at dedicated tertiary pituitary centers with multidisciplinary teams of neuroendocrinologists , neurosurgeons , radiation oncologists and other specialists who routinely provide advanced care to GHPA patients ."
261123811,metastatic disease,are,treated,targeted agents,4,5,6,6,7,7,12,13,"Traditionally , patients with metastatic disease are treated with combination chemotherapies or targeted agents ."
261123811,metastatic disease,are,treated,combination chemotherapies,4,5,6,6,7,7,9,10,"Traditionally , patients with metastatic disease are treated with combination chemotherapies or targeted agents ."
261267192,chronic myeloid leukemia,are,treated,current TKIs,18,20,22,22,23,23,25,26,"This review summarizes the prevalence , impact , and prognostic implications of BCR-ABL1 KD mutations in patients with chronic myeloid leukemia who are treated with current TKIs and provides an overview of recent treatment guidelines and future trends for the detection of mutations ."
261356365,giant cell arteritis,are,treated,glucocorticoid therapy,6,8,9,9,10,10,12,13,Most patients with polymyalgia rheumatica or giant cell arteritis are treated with glucocorticoid therapy in primary care .
261492447,uterine cervical carcinoma,are,treated,a combination of EBRT,43,45,47,47,48,48,50,53,BED(RP ) was a useful dosimetric parameter for predicting the risk of LRC > or = Grade 2 and should be limited to < 125 Gy(3 ) whenever possible to minimize the risk of LRC > or = Grade 2 in patients with uterine cervical carcinoma who are treated with a combination of EBRT and HDR-ICR .
261840641,negative neck,are,treated,surgery,3,4,5,5,7,7,9,9,Patients with clinically negative neck are now treated with surgery as opposed to radiotherapy previously .
261983034,multiple myeloma,are,treated,IV bisphosphonates,2,3,4,4,6,6,8,9,Patients with multiple myeloma are usually treated with IV bisphosphonates soon after diagnosis .
262422545,congenital adrenal hyperplasia,are,treated,long-term treatment,12,14,17,17,18,18,23,24,"Our study highlights the potential for improved fertility in female patients with congenital adrenal hyperplasia , who are treated early , comply with long-term treatment and have adequately reconstructed external genitalia ."
262672766,intractable constipation,are,treated,antegrade continence enemas,2,3,4,4,6,6,8,10,Children with intractable constipation are often treated with antegrade continence enemas .
262770030,primary patella dislocation,are,treated,tailored surgery,13,15,16,16,18,18,23,24,"To our knowledge , this is the first study investigating whether patients with primary patella dislocation are better treated conservatively or operatively with tailored surgery to stabilize the patella ."
263219281,pitting edema,are,treated,physiologic procedures,3,4,5,5,7,7,9,10,"Patients with primarily pitting edema are best treated with physiologic procedures initially , reserving selective liposuction as a second stage ."
263223655,convulsive syncope,are,treated,AEDs,2,3,4,4,8,8,10,10,Patients with convulsive syncope are often misdiagnosed and treated with AEDs despite prior neurodiagnostic and cardiac evaluation .
263323227,low grade ependymomas,are,treated,partial brain irradiation,6,8,9,9,11,11,13,15,"At UCSF , most patients with low grade ependymomas are presently treated with partial brain irradiation , but whole brain plus spinal irradiation is used for anaplastic tumors ."
263324333,metastatic renal cell cancer,are,treated,the tyrosine kinase inhibitor sunitinib,2,5,9,9,11,11,13,17,"Patients with metastatic renal cell cancer ( mRCC ) are commonly treated with the tyrosine kinase inhibitor sunitinib , which blocks signalling from vascular endothelial growth factor ( VEGF ) - and platelet-derived growth factor-receptors , inhibiting development of new blood vessels ."
263658434,length-unstable fractures,are,treated,titanium elastic nails,20,21,22,22,23,23,25,27,Studies have demonstrated a higher risk of complications when children with fractures in the proximal third of the femur and length-unstable fractures are treated with titanium elastic nails .
263736556,positive test results,are,treated,peg-interferon alfa,34,36,37,37,38,38,40,41,The '' Test Strategy '' arm involves a screening program based on the enzyme immunoassay for detection of antibodies as first-level test and the research of HCV RNA as second-level detection ; patients with positive test results are treated with peg-interferon alfa in combination with ribavirine .
263982225,invasive tumors,are,treated,high-dose postoperative irradiation,44,45,59,59,60,60,62,64,"In this approach low-dose preoperative irradiation ( 500 rads ) is delivered prior to cystectomy , and then on the basis of histopathologic staging patients with superficial tumors ( Stage A and B ) are followed with no further treatment ; patients with deeply invasive tumors ( Stage B , Grade III or IV , B2 or C ) are treated with high-dose postoperative irradiation ( 4,500 rads in five weeks ) ; and patients with advanced or metastatic disease ( Stage D ) are treated palliatively ."
264143980,ALK-positive ALCL,are,treated,anthracycline-based regimens,2,3,4,4,6,6,8,9,"Patients with ALK-positive ALCL are usually treated with anthracycline-based regimens , such as combination cyclophosphamide , doxorubicin , vincristine , and prednisolone ( CHOP ) or CHOEP ( CHOP plus etoposide ) , which provide a favorable prognosis , except in patients with multiple International Prognostic Index factors ."
264419606,acute pancreatitis,are,treated,opioids,2,3,4,4,6,6,8,8,"Patients with acute pancreatitis are frequently treated with opioids , but their risk for ongoing use is not well known ."
264457729,"diagnosed , stages IE to IIE , nasal ENKTL",are,treated,frontline CCRT,3,11,12,12,14,14,16,17,"Patients with newly diagnosed , stages IE to IIE , nasal ENKTL are best treated with frontline CCRT ."
264602681,severe aortic stenosis,are,treated,transcatheter aortic valve implantation,2,4,5,5,7,7,9,12,Patients with severe aortic stenosis are increasingly treated with transcatheter aortic valve implantation ( TAVI ) as a safer option to surgical aortic valve replacement ( sAVR ) .
264642619,early-stage breast cancer,are,treated,breast-conserving surgery,8,10,12,12,13,13,15,16,"Although current clinical guidelines recommend that women with early-stage breast cancer who are treated with breast-conserving surgery should have subsequent radiation therapy , the percentage of women who did not receive this regimen increased from 1992 to 2002 ."
264745633,functional unilateral renal artery stenosis,are,treated,an angiotensin I converting enzyme inhibitor,3,7,8,8,9,9,11,16,When patients with functional unilateral renal artery stenosis are treated with an angiotensin I converting enzyme inhibitor ( ACE-inhibitor ) a risk is present for loss of the function of the affected kidney without clinical symptoms .
264906563,Acute Hypercapnic Respiratory Failure,are,treated,Noninvasive Positive Pressure Ventilation,2,5,9,9,11,11,13,16,Patients with Acute Hypercapnic Respiratory Failure ( AHRF ) are often treated with Noninvasive Positive Pressure Ventilation ( NPPV ) .
264972638,chronic inflammation of the spine,is,treated,immunosuppressants,7,11,16,16,18,18,20,20,Ankylosing spondylitis is an autoimmune disease with chronic inflammation of the spine and sacroiliac joints that is commonly treated with immunosuppressants including disease-modifying antirheumatic drugs and anti-tumor necrosis factor alpha therapy .
265297836,mitochondrial long-chain fat oxidation deficiencies,are,treated,diets,2,6,7,7,9,9,11,11,"Patients with mitochondrial long-chain fat oxidation deficiencies are usually treated with diets containing reduced fat and increased carbohydrate , at times via gastrostomy feeding ."
265376073,rectal cancer,are,treated,curative-intent surgery,3,4,5,5,6,6,8,9,Most patients with rectal cancer are treated with curative-intent surgery ; adjuvant chemotherapy and radiation are often used as well .
265391153,differentiated,are,treated,high doses of radioiodine,3,3,6,6,7,7,9,12,Young adults with differentiated thyroid cancer are treated with high doses of radioiodine and have an excellent long-term prognosis .
265643214,oesophageal cancer,are,treated,neoadjuvant chemoradiotherapy,16,17,19,19,20,20,22,23,"Although tumor regression and nodal status are reported to be useful prognostic factors for patients with oesophageal cancer who are treated with neoadjuvant chemoradiotherapy , the clinical effects of those factors remain to be explained fully in neoadjuvant chemotherapy ."
265723244,negative axillary ultrasound findings,are,treated,breast conserving therapy,26,29,32,32,33,33,35,37,"Several independent randomized controlled trials are initiated to investigate whether sentinel lymph node biopsy can be safely omitted in clinically node negative breast cancer patients with negative axillary ultrasound findings , who are treated with breast conserving therapy ."
266011094,an arterial thrombotic event,are,treated,aspirin,7,10,12,12,13,13,15,15,"However , 10%-20 % of patients with an arterial thrombotic event who are treated with aspirin have a recurrent arterial thrombotic event during long-term followup ."
266191284,acute bacterial meningitis,are,treated,sympathomimetics,2,4,5,5,7,7,9,9,Patients with acute bacterial meningitis are often treated with sympathomimetics to maintain an adequate mean arterial pressure ( MAP ) .
266436392,a greater than ten-year survival,are,treated,surgery,3,7,8,8,11,11,13,13,Younger patients with a greater than ten-year survival are probably best treated with surgery unless the disease is high risk .
266873665,advanced-stage non-small cell lung cancer,are,treated,tyrosine kinase inhibitors,2,6,16,16,18,18,20,22,Patients with advanced-stage non-small cell lung cancer with epidermal growth factor receptor ( EGFR ) mutations are successfully treated with tyrosine kinase inhibitors ( TKIs ) .
267007979,established visual loss,are,treated,high-dose steroids,2,4,5,5,6,6,8,9,Patients with established visual loss are treated with high-dose steroids and generally undergo a temporal artery biopsy to confirm their diagnosis .
267481472,mild haemophilia,are,treated,desmopressin,3,4,12,12,14,14,16,16,"When patients with mild haemophilia or von Willebrand disease ( vWD ) are repeatedly treated with desmopressin ( DDAVP ) at relatively short time intervals , some of them may become less responsive or unresponsive ."
267914712,a malignant obstruction of the proximal colon,are,treated,emergency resection,5,11,15,15,16,16,18,19,"Traditionally , all patients with a malignant obstruction of the proximal colon ( MOPC ) are treated with emergency resection ."
268093589,nongonococcal urethritis,are,treated,tetracycline,6,7,11,11,13,13,16,16,"Female sexual contacts of men with nongonococcal urethritis ( NGU ) are often treated with either tetracycline or erythromycin because these antimicrobial agents are active in vitro against most strains of both Chlamydia trachomatis and Ureaplasma urealyticum , the major identified causes of NGU ."
268093589,nongonococcal urethritis,are,treated,erythromycin,6,7,11,11,13,13,18,18,"Female sexual contacts of men with nongonococcal urethritis ( NGU ) are often treated with either tetracycline or erythromycin because these antimicrobial agents are active in vitro against most strains of both Chlamydia trachomatis and Ureaplasma urealyticum , the major identified causes of NGU ."
268211179,acute type A ( ascending ) aortic dissection,are,treated,delayed operation,3,10,12,12,13,13,15,16,Selected patients with acute type A ( ascending ) aortic dissection who are treated with delayed operation or nonoperative therapy may have better early and short-term outcomes than was previously expected .
268211179,acute type A ( ascending ) aortic dissection,are,treated,nonoperative therapy,3,10,12,12,13,13,18,19,Selected patients with acute type A ( ascending ) aortic dissection who are treated with delayed operation or nonoperative therapy may have better early and short-term outcomes than was previously expected .
268792771,hepatitis B virus (HBV)-associated hepatocellular carcinoma,are,treated,transarterial chemoembolization,14,19,24,24,25,25,28,29,To determine whether nucleoside analogue therapy is associated with improved survival in patients with hepatitis B virus (HBV)-associated hepatocellular carcinoma ( HCC ) who are treated solely with transarterial chemoembolization .
269125626,acute hypoxemic respiratory failure in the intensive care unit,are,treated,supplemental oxygen,2,10,14,14,15,15,17,18,"Patients with acute hypoxemic respiratory failure in the intensive care unit ( ICU ) are treated with supplemental oxygen , but the benefits and harms of different oxygenation targets are unclear ."
269198571,chemotherapy-associated anemia,are,treated,parenteral iron,19,20,21,21,22,22,24,25,"In addition , recently presented trials have reported very important improvements in erythropoietic response to ESPs when patients with chemotherapy-associated anemia are treated with parenteral iron ."
269763320,a long duration of illness,are,treated,a rather low maintenance dosage of antipsychotic drugs,21,25,29,29,30,30,32,39,( 2 ) The risk for a psychotic relapse after neuroleptic withdrawal seems to be less pronounced in older patients with a long duration of illness and hospitalization who are treated with a rather low maintenance dosage of antipsychotic drugs .
269852172,intermittent claudication,are,treated,supervised exercise therapy,2,3,7,7,9,9,11,13,"Patients with intermittent claudication ( IC ) are initially treated with supervised exercise therapy ( SET ) , as advised by national and international guidelines ."
270228964,beta-haemolytic streptococci,is,treated,oral antibiotics,8,9,13,13,15,15,17,18,Bacterial skin infection with Staphylococcus aureus and sometimes beta-haemolytic streptococci is common and is best treated with oral antibiotics .
270261976,an acute myocardial infarction,are,treated,thrombolysis,6,9,13,13,14,14,16,16,Most patients in the UK with an acute myocardial infarction ( MI ) are treated with thrombolysis .
270461760,impaired glucose tolerance,are,treated,low doses of topical corticosteroid ointment,14,16,17,17,18,18,21,26,"The potential for the deterioration of glucose metabolism must be considered when patients with impaired glucose tolerance are treated with relatively low doses of topical corticosteroid ointment on the oral mucosa , even for short periods ."
270482970,early stage disease,are,treated,combined modality strategies,2,4,5,5,7,7,9,11,"Patients with early stage disease are typically treated with combined modality strategies utilizing abbreviated courses of combination chemotherapy followed by involved-field radiation therapy , while those with advanced stage disease receive a longer course of chemotherapy often without radiation therapy ."
270614725,different properties,are,treated,the appropriate reagent solutions,3,4,5,5,9,9,11,14,"Silk yarns with different properties are first selected , treated with the appropriate reagent solutions , dried and handloom-woven in one step into an integrated fabric chip ."
270645877,follicular lymphomas,are,treated,radiation therapy,2,3,8,8,9,9,11,12,"Patients with follicular lymphomas with early-stage disease generally are treated with radiation therapy , whereas those with stage III and IV disease requiring treatment usually are treated with chemotherapy , Immunotherapy , or radioimmunotherapy ."
270645880,extensive disease,are,treated,rituximab,2,3,4,4,5,5,7,7,Those with extensive disease are treated with rituximab combined with chemotherapy alone .
270898378,severe periodontitis,are,treated,immediate zygomatic implant surgery,16,17,19,19,20,20,22,25,Comprehensive nursing intervention during perioperative period is necessary and deserves to be applied for patients with severe periodontitis who are treated with immediate zygomatic implant surgery .
270978361,early stage disease,are,treated,combined modality strategies,2,4,5,5,7,7,9,11,"Patients with early stage disease are typically treated with combined modality strategies utilizing abbreviated courses of combination chemotherapy , followed by involved-field radiation therapy ."
271682208,thoracic esophageal cancer,are,treated,preoperative radiotherapy,6,8,10,10,11,11,13,14,Our findings suggest that patients with thoracic esophageal cancer who are treated with preoperative radiotherapy must be carefully monitored for the occurrence of intramural lymphatic cancer invasion and distant lymph node metastasis .
271708763,a reverse Hill-Sachs impaction fracture,are,treated,lesser tuberosity transfer,5,9,19,19,22,22,24,26,"Locked posterior glenohumeral dislocations with a reverse Hill-Sachs impaction fracture involving less than 30 % of the humeral head are most frequently treated with lesser tuberosity transfer into the defect , whereas those involving more than 50 % undergo humeral head arthroplasty ."
271831472,severe abdominal pain,are,treated,low-dose steroids,6,8,9,9,10,10,12,13,Most cases of Henoch-Schönlein purpura with severe abdominal pain are treated with low-dose steroids and intravenous immunoglobulin .
271831472,severe abdominal pain,are,treated,intravenous immunoglobulin,6,8,9,9,10,10,15,16,Most cases of Henoch-Schönlein purpura with severe abdominal pain are treated with low-dose steroids and intravenous immunoglobulin .
271870189,pancreatic cancer,are,treated,neoadjuvant therapy,12,13,15,15,16,16,18,19,These data provide evidence against higher postoperative complication rates in patients with pancreatic cancer who are treated with neoadjuvant therapy .
271895520,inflammatory bowel disease,are,treated,biologic therapy,2,4,5,5,7,7,11,12,Patients with inflammatory bowel disease are commonly treated with immunomodulators and biologic therapy .
271895520,inflammatory bowel disease,are,treated,immunomodulators,2,4,5,5,7,7,9,9,Patients with inflammatory bowel disease are commonly treated with immunomodulators and biologic therapy .
272156645,fibromuscular dysplasia,are,treated,balloon angioplasty,19,20,21,21,23,23,25,26,"When revascularization is deemed appropriate , atherosclerotic RAS is most often treated with stent placement , whereas patients with fibromuscular dysplasia are usually treated with balloon angioplasty ."
272497367,extensive involvement,are,treated,synovectomy,12,13,15,15,16,16,18,18,"Our results also indicated that synovial osteochondromatosis may recur in patients with extensive involvement who are treated with synovectomy alone without dislocation of the hip ; however , surgical complications are more likely to occur in patients managed with anterior dislocation of the hip and synovectomy ."
272651965,chronic kidney disease,are,treated,erythropoiesis-stimulating agents,17,19,30,30,31,31,33,34,"Clinical trials demonstrate either no benefit or increased risk of cardiovascular events and mortality in patients with chronic kidney disease ( CKD ) targeted for higher hemoglobin levels , who are treated with erythropoiesis-stimulating agents ( ESAs ) ."
272659659,chronic lymphocytic leukemia,are,treated,chlorambucil,3,5,13,13,15,15,17,17,Elderly patients with chronic lymphocytic leukemia ( CLL ) or patients with comorbidities are often treated with chlorambucil ( Chl ) as front-line therapy despite relatively low response rates .
273016233,severe male factor infertility,are,treated,assisted reproduction technology,3,6,7,7,8,8,10,12,Most couples with severe male factor infertility are treated with assisted reproduction technology and little has been known about the prognosis of severe male factor infertility itself .
273638983,severe GHD,are,treated,lower GH starting doses,5,6,30,30,31,31,33,36,"Recently , patients with less severe GHD ( mean IGF-I SDS : -2.1 , -1.6 , -1.0 in the 1st , 2nd and 3rd interval ; p = 0.000 ) are treated with lower GH starting doses ( mean 0.30 , 0.19 , 0.21 mg/day in the 1st , 2nd and 3rd interval ; p = 0.000 ) ."
273682051,results similar,is,treated,LC,36,37,29,29,31,31,33,33,"The syndrome consisting of chronic biliary symptoms , stone-free sonograms , low EF in CCK-HIDA , and absence of other pain sources is highly predictive for CAC , which is well treated with LC , with results similar to those for calculous disease ."
274265077,T1 N0 rectal cancer,are,treated,local excision,3,6,7,7,9,9,11,12,Selected patients with T1 N0 rectal cancer are best treated with local excision by transanal endoscopic microsurgery ( TEM ) .
274310492,chronic renal failure,are,treated,hemodialysis,11,13,15,15,16,16,18,18,Cardiovascular events are the main cause of death in patients with chronic renal failure who are treated with hemodialysis .
274509362,active hemorrhage,are,treated,heparin-free hemodialysis,6,7,15,15,17,17,19,20,"In general , hemodialysis patients with active hemorrhage or at high risk for bleeding complications are best treated with heparin-free hemodialysis ."
274515908,peri-implant defects,are,treated,GBR,6,7,9,9,10,10,12,12,This study demonstrates that implants with peri-implant defects that are treated with GBR had similar survival rates and crestal bone levels compared with implants in native bone .
274687276,acute left-sided malignant colonic obstruction,are,treated,emergency surgery,4,8,9,9,10,10,12,13,"Conventionally , patients with acute left-sided malignant colonic obstruction are treated with emergency surgery to restore luminal patency ."
274688822,developmental enamel defects,are,treated,stainless steel crowns,4,6,8,8,9,9,11,13,Young permanent molars with developmental enamel defects commonly are treated with stainless steel crowns .
274913241,primary systemic ( AL ) amyloidosis,are,treated,cyclic dexamethasone ( DXM ) courses,2,7,11,11,13,13,15,20,Patients with primary systemic ( AL ) amyloidosis or multiple myeloma are frequently treated with cyclic dexamethasone ( DXM ) courses and often require oral anticoagulants .
274913241,multiple myeloma,are,treated,cyclic dexamethasone ( DXM ) courses,9,10,11,11,13,13,15,20,Patients with primary systemic ( AL ) amyloidosis or multiple myeloma are frequently treated with cyclic dexamethasone ( DXM ) courses and often require oral anticoagulants .
274951704,refractory fecal incontinence,are,treated,percutaneous tibial nerve stimulation,6,8,9,9,11,11,13,16,"In our institution , patients with refractory fecal incontinence are generally treated with percutaneous tibial nerve stimulation before being considered for sacral nerve stimulation ."
275465724,defined,are,treated,ultrasonic waves,14,14,17,17,18,18,20,21,In order to desintegrate the membranes and to isolate Rh antigens erythrocytes with well defined Rh patterns are treated with ultrasonic waves .
275542379,acute lumbar disc prolapse,are,treated,physiotherapy,2,5,15,15,17,17,19,19,Patients with acute lumbar disc prolapse with sciatica who are not considered candidates for surgery are usually treated with physiotherapy and non-steroidal anti-inflammatory agents .
275542379,acute lumbar disc prolapse,are,treated,non-steroidal anti-inflammatory agents,2,5,15,15,17,17,21,23,Patients with acute lumbar disc prolapse with sciatica who are not considered candidates for surgery are usually treated with physiotherapy and non-steroidal anti-inflammatory agents .
275727560,end-stage renal disease,are,treated,renal replacement therapy,2,4,8,8,9,9,11,13,"Patients with end-stage renal disease ( ESRD ) are treated with renal replacement therapy , including dialysis or organ transplantation ."
275754197,unresectable pulmonary metastases,are,treated,systemic chemotherapy,2,4,15,15,17,17,19,20,Patients with unresectable pulmonary metastases or extrapulmonary metastatic sarcoma have a uniformly poor prognosis and are best treated with systemic chemotherapy .
275754197,extrapulmonary metastatic sarcoma,are,treated,systemic chemotherapy,6,8,15,15,17,17,19,20,Patients with unresectable pulmonary metastases or extrapulmonary metastatic sarcoma have a uniformly poor prognosis and are best treated with systemic chemotherapy .
275887314,low birth weight,are,treated,antibiotics,7,9,10,10,11,11,14,14,"Currently , most preterm infants with very low birth weight are treated empirically with antibiotics for risk of EOS , often for prolonged periods , in the absence of a culture-confirmed infection ."
276198110,familial hypercholesterolemia,are,treated,high-dose atorvastatin,8,9,10,10,12,12,14,15,"Therefore , both placebo- and statin-treated patients with familial hypercholesterolemia are best treated with high-dose atorvastatin , a therapeutic regimen that induces atherosclerosis regression and is safe and well tolerated over a 4-year period ."
276555161,inflammatory eye disease,Are,treated,systemic immunosuppressive therapy,3,5,0,0,6,6,8,10,Are patients with inflammatory eye disease treated with systemic immunosuppressive therapy at increased risk of malignancy ?
276983469,chronic intestinal failure,are,treated,parenteral nutrition,2,4,5,5,6,6,9,10,"Patients with chronic intestinal failure are treated primarily with parenteral nutrition , often for many years ."
277066986,classic congenital adrenal hyperplasia,are,treated,lifelong glucocorticoids,2,5,9,9,10,10,12,13,PATIENTS with classic congenital adrenal hyperplasia ( CAH ) are treated with lifelong glucocorticoids ( GCs ) .
277257528,recent ACS,are,treated,statins,3,4,6,6,7,7,9,9,"For patients with recent ACS who are treated with statins , Lp(a ) concentration was not associated with adverse cardiovascular outcomes ."
277561921,AIDS-related KS,are,treated,a DOX-SL regimen,2,3,4,4,5,5,7,9,Patients with AIDS-related KS are treated with a DOX-SL regimen every 2 - 3 weeks and are followed carefully for evidence of adverse treatment effects .
277863469,high likelihood of organ-confined disease,are,treated,brachytherapy,2,6,7,7,8,8,10,10,"Patients with high likelihood of organ-confined disease are treated with brachytherapy only , whereas those with more advanced disease are treated with brachytherapy in conjunction with EBRT and/or hormonal manipulation ."
277892993,ischemic heart disease,are,treated,beta-adrenoceptor antagonists,4,6,7,7,9,9,11,12,"Patients with hypertension or ischemic heart disease are often treated with beta-adrenoceptor antagonists , yet the degree of beta-adrenoceptor blockade has rarely been studied in relation to anesthesia ."
277910855,such seizures,are,treated,antiepileptic drugs,3,4,11,11,13,13,15,16,"Many patients with such seizures are misdiagnosed with epilepsy , and are consequently treated with antiepileptic drugs for many years ."
278035428,complete response to HCC therapy,are,treated,DAAs,7,11,13,13,14,14,16,16,"BEST PRACTICE ADVICE 12 : Patients with complete response to HCC therapy who are treated with DAAs have a continued risk of HCC recurrence and require HCC surveillance , which should be conducted indefinitely with dynamic contrast-enhanced computed tomography or magnetic resonance imaging every 3 - 6 months ."
278096914,diabetic retinopathy,are,treated,anti-vascular endothelial growth factor ( VEGF ) therapy,5,6,8,8,9,9,12,19,To illustrate that patients with diabetic retinopathy who are treated exclusively with anti-vascular endothelial growth factor ( VEGF ) therapy and have an interruption in treatment may experience marked progression of disease with potentially devastating visual consequences .
278098014,metastatic prostate cancer,are,treated,LHRH analogue,4,6,7,7,9,9,11,12,"However , patients with metastatic prostate cancer are usually treated with LHRH analogue ."
278208421,uncomplicated viral upper respiratory tract infections,are,treated,antimicrobials,8,13,15,15,16,16,18,18,This will minimize the number of children with uncomplicated viral upper respiratory tract infections who are treated with antimicrobials .
278258638,extensive disease,are,treated,androgen ablation,3,4,5,5,6,6,13,14,Those with locally extensive disease are treated with external beam irradiation or with androgen ablation .
278258638,extensive disease,are,treated,external beam irradiation,3,4,5,5,6,6,8,10,Those with locally extensive disease are treated with external beam irradiation or with androgen ablation .
278366614,BRAF-mutant metastatic melanoma,are,treated,dabrafenib,12,14,16,16,17,17,19,19,"Despite rapid and significant tumor reduction in a majority of patients with BRAF-mutant metastatic melanoma who are treated with dabrafenib , this drug 's use as a single agent is limited because of its relatively short duration of response ."
278808262,bulky N2 disease,are,treated,combined chemoradiotherapy,2,4,5,5,7,7,9,10,Patients with bulky N2 disease are mostly treated with combined chemoradiotherapy although the precise treatment scheme has not been determined yet .
278990974,disseminated CMV infection,are,treated,ganciclovir,11,13,15,15,17,17,19,19,The repletion of body cell mass observed in AIDS patients with disseminated CMV infection who are successfully treated with ganciclovir appears to be associated with improved quality of life and prolongation of survival .
279002531,patent ductus arteriosus,are,treated,ibuprofen,4,6,7,7,8,8,10,10,"Prematurely born children with patent ductus arteriosus are treated with ibuprofen or indomethacin , which may inhibit kidney development ."
279002531,patent ductus arteriosus,are,treated,indomethacin,4,6,7,7,8,8,12,12,"Prematurely born children with patent ductus arteriosus are treated with ibuprofen or indomethacin , which may inhibit kidney development ."
279296462,valvular heart disease,are,treated,a transcatheter aortic valve implantation,23,25,27,27,28,28,30,34,"The TAVI Care & Cure program will facilitate prognostic contributions to improve outcomes , patient satisfaction and quality of life in patients with valvular heart disease who are treated with a transcatheter aortic valve implantation in collaboration with the departments of cardiology , cardio-thoracic surgery , anesthesiology and geriatrics ."
279464459,acute psychiatric disorders,are,treated,long-term clinical admission,2,4,5,5,7,7,9,11,Adolescents with acute psychiatric disorders are typically treated with long-term clinical admission .
279529373,FIGO stage III epithelial ovarian cancer,are,treated,primary cytoreductive surgery,16,21,23,23,24,24,26,28,"The primary objective is to evaluate the effect of HIPEC on overall survival in patients with FIGO stage III epithelial ovarian cancer who are treated with primary cytoreductive surgery resulting in no residual disease , or residual disease up to 2.5"
279720260,advanced kidney disease,are,treated,insulin,7,9,10,10,12,12,14,14,Patients with type 2 diabetes mellitus and advanced kidney disease are usually treated with insulin .
279784939,acute ischemic stroke,are,treated,intravenous thrombolysis,15,17,18,18,19,19,21,22,The American Heart Association estimates that only 3 % to 5 % of patients with acute ischemic stroke are treated with intravenous thrombolysis .
280403317,fusion-positive ARMS,are,treated,an aggressive therapeutic regimen,3,4,13,13,14,14,16,19,"Since patients with fusion-positive ARMS ( FP-RMS ) have a poor prognosis and are treated with an aggressive therapeutic regimen , correct classification is of clinical importance ."
280559559,Ullrich-Turner syndrome,are,treated,growth hormone,2,3,7,7,8,8,11,12,Patients with Ullrich-Turner syndrome ( UTS ) are treated increasingly with growth hormone ( GH ) to improve growth velocity and final height .
280956395,patellar instability,are,treated,the docking technique,2,3,5,5,6,6,8,10,"Patients with patellar instability who are treated with the docking technique for MPFL reconstruction will have improvements in knee symptoms and function , with a high percentage achieving good to excellent results at early follow-up ."
280996050,infected arthroplasties,are,treated,a two-stage exchange procedure,2,3,4,4,6,6,8,11,Patients with infected arthroplasties are normally treated with a two-stage exchange procedure using polymethylmethacrylate bone cement spacers impregnated with antibiotics .
281175788,enteric fever,are,treated,beta-lactam antibiotics,2,3,8,8,10,10,12,13,"Children with enteric fever or severe salmonella infections are usually treated with beta-lactam antibiotics , particularly ceftriaxone ."
281175788,severe salmonella infections,are,treated,beta-lactam antibiotics,5,7,8,8,10,10,12,13,"Children with enteric fever or severe salmonella infections are usually treated with beta-lactam antibiotics , particularly ceftriaxone ."
281267478,colorectal peritoneal metastases,are,treated,hyperthermic intraperitoneal chemotherapy,3,5,6,6,7,7,15,17,Selected patients with colorectal peritoneal metastases are treated with cytoreductive surgery ( CRS ) and hyperthermic intraperitoneal chemotherapy ( HIPEC ) .
281267478,colorectal peritoneal metastases,are,treated,cytoreductive surgery,3,5,6,6,7,7,9,10,Selected patients with colorectal peritoneal metastases are treated with cytoreductive surgery ( CRS ) and hyperthermic intraperitoneal chemotherapy ( HIPEC ) .
281309929,resectable colorectal liver metastases,are,treated,percutaneous radiofrequency,3,6,10,10,11,11,13,14,"When patients with resectable colorectal liver metastases ( LM ) are treated with percutaneous radiofrequency ( RF ) , some unsuspected intrahepatic and extrahepatic metastases , detectable only at laparotomy , might be ignored and left untreated ."
281623526,suspected,are,treated,empiric antibiotics,9,9,11,11,12,12,14,15,"As a result , up to 200 neonates with suspected sepsis are treated with empiric antibiotics for every 1 case of microbiologically confirmed sepsis ."
