sentence_id,treatment,medical,treatment_first_index,treatment_last_index,medical_first_index,medical_last_index,sentence_text
347098660,gene editing,a wide range of conditions,8,9,15,19,"Advanced therapies in medicine use stem cells , gene editing , and tissues to treat a wide range of conditions ."
347118807,traditional medicines,opportunistic infections,22,23,26,27,Many people with Human Immunodeficiency Virus/Acquired Immunodeficiency Syndrome ( HIV/AIDS ) in Namibia have access to antiretroviral drugs but some still use traditional medicines to treat opportunistic infections and offset side-effects from antiretroviral medication .
347738790,Which antibiotics,acute pyelonephritis,0,1,7,8,Which antibiotics must I use to treat acute pyelonephritis in an oligoanuric child ?
350890683,the levonorgestrel IUS,gynecologic conditions,5,7,10,11,"In women planning to use the levonorgestrel IUS to treat gynecologic conditions such as abnormal uterine bleeding , dysmenorrhea , and endometrial hyperplasia , providers should consider waiting until after cycle day 8 to perform insertion ."
350890683,the levonorgestrel IUS,abnormal uterine bleeding,5,7,14,16,"In women planning to use the levonorgestrel IUS to treat gynecologic conditions such as abnormal uterine bleeding , dysmenorrhea , and endometrial hyperplasia , providers should consider waiting until after cycle day 8 to perform insertion ."
351405074,evidence-based algorithms,hypertrophic scars,2,3,12,13,"We use evidence-based algorithms to treat abnormal scarring , including keloids and hypertrophic scars ( HSs ) ."
351405074,evidence-based algorithms,abnormal scarring,2,3,6,7,"We use evidence-based algorithms to treat abnormal scarring , including keloids and hypertrophic scars ( HSs ) ."
351573032,various stretching techniques,glenohumeral internal-rotation deficit,2,4,12,14,Clinicians use various stretching techniques to prevent the onset of and treat glenohumeral internal-rotation deficit ( GIRD ) .
351600217,biodegradable internal fixation,displaced malleolar fractures,18,20,24,26,"Because of the advantage of avoiding the need to remove metal fixation after union , we now use biodegradable internal fixation routinely to treat displaced malleolar fractures ."
351984188,those therapies,rare diseases,27,28,31,32,"Facing substantial obstacles to developing new therapies for rare diseases , some sponsors are looking to ' repurpose ' drugs already approved for other conditions and use those therapies to treat rare diseases ."
352807779,light-based techniques,localized infections,9,10,19,20,"This mini-review will cover three cutting-edge approaches that use light-based techniques to kill antibiotic-resistant microbial species , and treat localized infections ."
354315552,tratinterol hydrochloride tablets,bronchial asthma,7,9,12,13,It is safe and effective to use tratinterol hydrochloride tablets to treat bronchial asthma .
354684156,ECP,"two octylphenols ( 4-n-OP and 4-tert-OP ) , present",12,12,29,37,"In this study , we propose to use cross-linked cyclodextrin-based polymers ( ECP ) as sorbents to treat three alkylphenols , namely , one nonylphenol ( 4-n-NP ) and two octylphenols ( 4-n-OP and 4-tert-OP ) , present in aqueous solution by a batch method ."
355077866,these agents,psychiatric disorders,26,27,30,31,"Because data about psychotropic drug safety and efficacy in adults have not been extended to children , new psychopharmacological research is required before clinicians can use these agents to treat psychiatric disorders in the preschool age-group ."
355193545,herbs,various ailments,14,14,20,21,"According to WHO estimates , about three-quarters of the world 's population currently use herbs or traditional medicines to treat various ailments , including liver diseases ."
355193545,traditional medicines,various ailments,16,17,20,21,"According to WHO estimates , about three-quarters of the world 's population currently use herbs or traditional medicines to treat various ailments , including liver diseases ."
355788211,stents,complex SFA lesions with overall similar outcomes,2,2,6,12,"Operators use stents to primarily treat complex SFA lesions with overall similar outcomes , except for fewer amputations compared to a non-stent strategy ."
355798587,acupuncture,PCI-related myocardial injury in patients with CAD,8,8,11,17,"Randomized controlled trials ( RCTs ) that use acupuncture to treat PCI-related myocardial injury in patients with CAD , regardless of blinding ."
357261825,dental operating microscope,blocked,7,9,12,12,"It is an effective way to use dental operating microscope to treat blocked canals , but the therapeutic effects might be affected by sites of the teeth and the blockage location in canals ."
361733109,medicinal plants,usual diseases,17,18,21,22,"In Burkina Faso , most people in particular , in rural areas , use traditional medicine and medicinal plants to treat usual diseases ."
362819016,an intraaortic balloon pump,ischemia-induced hemodynamic instability,2,5,8,10,We use an intraaortic balloon pump to treat ischemia-induced hemodynamic instability and arrhythmias during off-pump coronary artery bypass .
364736717,lasers,recalcitrant cutaneous adverse effects related,4,4,10,14,We sought to use lasers and light devices to treat recalcitrant cutaneous adverse effects related to cancer treatment .
365345484,diet,metabolic disorders,31,31,36,37,"Finally , SNPs in human clock genes appear to be correlated with diet-specific responses and along with chronotype eventually may provide valuable information from a clinical perspective on how to use diet and nutrition to treat metabolic disorders ."
365844158,patient-centered approaches,common symptoms,15,16,22,23,"Given the risks and burdens of polypharmacy and potentially inappropriate medications , nurses must use patient-centered approaches and nonpharmacologic strategies to treat common symptoms and to optimize patient function and quality of life ."
365844158,nonpharmacologic strategies,common symptoms,18,19,22,23,"Given the risks and burdens of polypharmacy and potentially inappropriate medications , nurses must use patient-centered approaches and nonpharmacologic strategies to treat common symptoms and to optimize patient function and quality of life ."
366134124,a parquetry block assembly task,constructional deficits,16,20,27,28,This study used a balanced factorial design to examine the performance of normal young adults on a parquetry block assembly task that occupational therapists use to treat constructional deficits in adults .
366423357,prognostic information,primary breast cancer patients,12,13,16,19,"This project was designed to investigate how American medical oncologists actually use prognostic information to treat primary breast cancer patients , and to study their difficulties in combining complex and sometimes contradictory information ."
366916845,oral sedatives,preoperative anxiety,4,5,18,19,"Although some anesthesiologists use oral sedatives or parental presence during induction of anesthesia ( PPIA ) to treat preoperative anxiety in children , others may use these interventions simultaneously ( e.g. , sedatives and PPIA ) ."
367053797,these species,external ulcers,31,32,35,36,"The species Qualea grandiflora and Qualea multiflora , which belong to the Vochysiaceae family , are common in the Brazilian savannah ( Cerrado biome ) , and the local inhabitants use these species to treat external ulcers and gastric diseases and as an anti-inflammatory agent ."
367397831,the corneal endothelium,various ocular diseases,7,9,12,14,This genetic modification allows us to use the corneal endothelium to treat various ocular diseases and could be a new and effective type of pharmacologic gene therapy .
367532127,above knowledge,excitotoxic oligodendrocyte loss,4,5,8,10,"How can we use above knowledge to treat excitotoxic oligodendrocyte loss , congenital myelination deficiency , or postnatal demyelination ?"
368503375,intracavernous injections of papaverine-phentolamine,certain patients with organic impotence,7,10,18,22,At the Nashville Impotence Center we use intracavernous injections of papaverine-phentolamine to diagnose vascular impotence and to treat certain patients with organic impotence as well as some patients with psychologic impotence .
368819952,nanotechnology,various oxidative stress-related ailments,13,13,16,19,"In recent years , there has been significant interest by researchers to use nanotechnology to treat various oxidative stress-related ailments ."
369929641,tolvaptan,inappropriate antidiuretic hormone secretion,9,9,15,18,"In summary , there is no reason to use tolvaptan to treat the syndrome of inappropriate antidiuretic hormone secretion : its efficacy on symptoms or even on sodium levels has not been demonstrated , and its adverse effect profile is poorly documented ."
